State, County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,Pop 2000,Total per capita,Commercial per capita,Industrial per capita,Residential per capita,Electricity Prod per capita,Onroad per capita,Cement per capita,Aircraft per capita,Unknown per capita,Nonroad per capita,Transport per capita
IL,Carroll,17015,0.063162296,0.002376436,0.005039062,0.010851581,0,0.022664644,0,0.000596211,0.001498686,0.020135675,16674,3.788071029,0.142523479,0.302210764,0.65080851,0,1.359280575,0,0.035756957,0.089881584,1.207609161,2.692528277
IL,Cass,17017,0.048484027,0.001591647,0.011931695,0.008320539,0,0.01740966,0,0.000447159,0.001124016,0.007659311,13695,3.540272156,0.116221016,0.871244644,0.607560367,0,1.271242064,0,0.032651232,0.082074944,0.559277888,1.945246129
IL,Champaign,17019,0.655053079,0.048450894,0.082249397,0.099079721,0.040601447,0.252240373,0,0.026970706,0.067795854,0.037664686,179669,3.645888157,0.269667524,0.457782907,0.551456964,0.225979148,1.403917053,0,0.150113299,0.377337513,0.20963375,2.141001615
IL,Christian,17021,1.751739519,0.006044998,0.015151275,0.021535294,1.63875077,0.04722676,0,0.002137014,0.005371782,0.015521627,35372,49.52333821,0.170897833,0.428340919,0.608823189,46.32903907,1.3351453,0,0.060415422,0.151865368,0.438811109,1.986237199
IL,Clark,17023,0.090375548,0.001632545,0.008599933,0.010734752,0,0.055603865,0,0.001255266,0.003155344,0.009393843,17008,5.313708112,0.095986912,0.505640479,0.631158976,0,3.269277117,0,0.07380442,0.185521141,0.552319068,4.080921746
IL,Clay,17025,0.061656979,0.002006299,0.012882473,0.008905247,0.00030937,0.023773529,0,0.00149093,0.003747727,0.008541404,14560,4.234682637,0.137795235,0.884785256,0.611624119,0.02124791,1.632797334,0,0.102399024,0.257398844,0.586634915,2.579230117
IL,Clinton,17027,0.121645435,0.010029852,0.020949711,0.01879531,0.001488605,0.056098559,0,0,0,0.014283398,35535,3.423256926,0.282252776,0.589551458,0.528923886,0.04189123,1.578684637,0,0,0,0.401952938,1.980637575
IL,Coles,17029,0.188186437,0.020938313,0.02963118,0.027178088,1.38085E-06,0.079528139,0,0.005585437,0.014040034,0.011283865,53196,3.537605021,0.393606912,0.557018939,0.510904723,2.59578E-05,1.495002237,0,0.10499732,0.263930252,0.21211868,2.076048489
IL,Cook,17031,16.97233318,1.717593679,2.009442342,3.251091943,1.171614795,4.89036755,0,0.979744499,2.462768749,0.48970962,5376741,3.15662093,0.319448841,0.373728685,0.604658462,0.217904265,0.909541217,0,0.182219024,0.458041172,0.091079265,1.640880678
IL,Crawford,17033,0.377156362,0.002447769,0.150765431,0.012390814,0.167773419,0.026138037,0,0.002731554,0.006866268,0.008043071,20452,18.44105036,0.119683587,7.371671744,0.60584854,8.203276878,1.278018627,0,0.133559254,0.335725993,0.393265734,2.140569608
IL,Cumberland,17035,0.059573616,0.000823623,0.002104738,0.006444336,0,0.044774296,0,0,0,0.005426623,11253,5.294020777,0.073191389,0.187037908,0.572677161,0,3.978876397,0,0,0,0.482237921,4.461114319
IL,DeKalb,17037,0.273968561,0.01720874,0.033272551,0.047878571,0,0.107783713,0,0.012993169,0.03266073,0.022171086,88969,3.079371027,0.193424003,0.373979152,0.538148913,0,1.211474931,0,0.146041535,0.367102361,0.249200131,1.973818959
IL,De Witt,17039,0.054063974,0.001848641,0.003647035,0.010925258,1.24547E-05,0.029356761,0,0,0,0.008273824,16798,3.218476824,0.110051282,0.217111257,0.650390428,0.000741439,1.747634272,0,0,0,0.492548146,2.240182418
IL,Douglas,17041,0.210881212,0.003189615,0.029006191,0.011659951,0.11120319,0.04204354,0,0.00139175,0.003498423,0.008888551,19922,10.58534344,0.160105173,1.455987915,0.585280154,5.581929022,2.110407613,0,0.06985995,0.175605997,0.446167619,2.802041179
IL,DuPage,17043,2.848693801,0.356912754,0.418166057,0.542410287,0.037128525,1.222208296,0,0.038151567,0.095901006,0.13781531,904161,3.150648835,0.39474469,0.462490703,0.599904538,0.041064063,1.351759583,0,0.042195545,0.106066294,0.152423418,1.652444839
IL,Edgar,17045,0.066767667,0.002115638,0.009770709,0.012360423,0,0.026615799,0,0.001081076,0.002717485,0.012106537,19704,3.388533652,0.107370972,0.49587438,0.62730527,0,1.350781533,0,0.054865797,0.137915418,0.614420281,2.157983029
IL,Edwards,17047,0.030042567,0.000513796,0.010379042,0.004080648,0,0.010901527,0,0,0,0.004167554,6971,4.309649478,0.073704723,1.488888506,0.585374856,0,1.563839821,0,0,0,0.597841572,2.161681392
IL,Effingham,17049,0.178624923,0.010638682,0.02269658,0.018217848,0,0.097093349,0,0.005016058,0.012608785,0.012353621,34264,5.213195275,0.310491548,0.662403093,0.531690643,0,2.833684008,0,0.146394412,0.367989293,0.360542278,3.70860999
IL,Fayette,17051,0.107083712,0.002461741,0.01047321,0.01272478,0.002846938,0.061469259,0,0.001341476,0.003372049,0.012394259,21802,4.911646248,0.112913544,0.480378392,0.583651936,0.130581527,2.819432105,0,0.061529945,0.154666961,0.568491838,3.604120849
IL,Ford,17053,0.058448235,0.002586932,0.0043921,0.009112902,0.005738488,0.024585952,0,0.000596211,0.001498686,0.009936964,14241,4.1042227,0.18165385,0.308412332,0.639906035,0.402955439,1.726420342,0,0.041865845,0.10523738,0.697771477,2.571295045
IL,Franklin,17055,0.125889166,0.007736029,0.008242574,0.019428757,0,0.07676924,0,0.00130554,0.003281717,0.009125308,39018,3.226438197,0.198268219,0.21125055,0.497943445,0,1.967533968,0,0.033459932,0.084107774,0.233874309,2.318975984
IL,Fulton,17057,0.676875969,0.004866094,0.00266032,0.023814564,0.575004456,0.047763613,0,0.002832005,0.007118763,0.012816154,38250,17.69610378,0.127218141,0.069550854,0.62260299,15.03279623,1.248721919,0,0.074039336,0.186111449,0.335062854,1.843935558
IL,Gallatin,17059,0.022329821,0.000292549,0.000352697,0.004078535,0,0.012505947,0,0,0,0.005100092,6445,3.46467349,0.045391695,0.054724199,0.632821494,0,1.940410729,0,0,0,0.791325373,2.731736102
IL,Greene,17061,0.038880975,0.001317375,0.00140717,0.008963215,0,0.01804685,0,0,0,0.009146366,14761,2.63403395,0.089246975,0.095330272,0.607222736,0,1.22260348,0,0,0,0.619630488,1.842233967
IL,Grundy,17063,0.74138326,0.008303326,0.15122718,0.022450765,0.428813497,0.093183169,0,0.00699089,0.017572896,0.012841535,37535,19.75178528,0.221215572,4.028964444,0.598128823,11.42436386,2.482567455,0,0.186249896,0.468173601,0.342121628,3.479112581
IL,Hamilton,17065,0.025058189,0.000506685,0.000455651,0.005154359,0,0.012799765,0,0,0,0.006141729,8621,2.906645296,0.058773304,0.052853571,0.597884148,0,1.484719299,0,0,0,0.712414975,2.197134273
IL,Hancock,17067,0.069342085,0.002037582,0.009770805,0.01108635,0,0.030562337,0,0.000298106,0.000749343,0.014837563,20121,3.44625439,0.101266438,0.485602339,0.550984024,0,1.518927317,0,0.014815653,0.037241825,0.737416795,2.30840159
IL,Hardin,17069,0.013740036,0.000456408,0.002683893,0.002782689,0,0.00672857,0,0,0,0.001088476,4800,2.862507433,0.095085007,0.559144316,0.57972696,0,1.401785337,0,0,0,0.226765814,1.628551151
IL,Henderson,17071,0.031323982,0.000798734,5.34497E-05,0.005505121,0,0.017545672,0,0,0,0.007421005,8213,3.81395134,0.097252442,0.006507936,0.670293611,0,2.13632926,0,0,0,0.90356809,3.03989735
IL,Henry,17073,0.245266877,0.008016444,0.075176713,0.033896945,0,0.101083042,0,0.002894847,0.007276735,0.01692215,51020,4.807269243,0.157123564,1.473475368,0.664385446,0,1.981243465,0,0.056739459,0.142625155,0.331676786,2.512284865
IL,Iroquois,17075,0.124940593,0.003540132,0.005897349,0.019181008,0,0.073423029,0,0,0,0.022899075,31334,3.98738089,0.112980529,0.188209274,0.612146796,0,2.343238307,0,0,0,0.730805983,3.07404429
IL,Jackson,17077,0.337134799,0.018983424,0.016540225,0.023302699,0.132328754,0.071319459,0,0.018380686,0.046203252,0.010076301,59612,5.655485462,0.318449706,0.277464688,0.390906171,2.219834161,1.196394329,0,0.308338684,0.775066297,0.169031427,2.448830737
IL,Jasper,17079,2.048075037,0.001112617,0.001739223,0.006110243,2.011234037,0.019430142,0,0,0,0.008448775,10117,202.4389678,0.109974962,0.171910982,0.603957966,198.7974732,1.920543835,0,0,0,0.835106797,2.755650632
IL,Jefferson,17081,0.168605554,0.009527655,0.014610609,0.019675252,0,0.102313846,0,0.003138928,0.007890275,0.011448989,40045,4.210402153,0.23792371,0.364854765,0.491328547,0,2.554971814,0,0.078385023,0.197035209,0.285903087,3.116295133
IL,Jersey,17083,0.050181445,0.001909085,0.000591362,0.011244072,0,0.029848113,0,0,0,0.006588812,21668,2.315924154,0.088106179,0.02729197,0.518925247,0,1.377520459,0,0,0,0.3040803,1.681600759
IL,Jo Daviess,17085,0.085583581,0.002916343,0.017911417,0.014386205,0,0.032471659,0,0.000298106,0.000749343,0.016850509,22289,3.839722775,0.13084224,0.803598952,0.64543966,0,1.456846831,0,0.013374568,0.033619398,0.756001126,2.259841924
IL,Johnson,17087,0.045596411,0.003156238,0.000327809,0.003941505,0,0.035619979,0,0,0,0.002550879,12878,3.540643783,0.245087575,0.025454967,0.306064993,0,2.76595584,0,0,0,0.198080408,2.964036248
IL,Kane,17089,1.220238085,0.098481019,0.228659657,0.2309994,0.012126001,0.489071309,0,0.020322305,0.051083868,0.089494526,404119,3.019501893,0.243693118,0.565822585,0.571612323,0.030006015,1.210216072,0,0.050287922,0.126407983,0.221455874,1.608367851
IL,Kankakee,17091,0.378035722,0.023965739,0.09646799,0.061040774,0.003572755,0.134042706,0,0.010130591,0.025465118,0.023350049,103833,3.640805155,0.230810424,0.929068696,0.58787451,0.034408668,1.290945132,0,0.0975662,0.245250721,0.224880805,1.858642857
IL,Kendall,17093,0.315376068,0.007664849,0.052492442,0.032032167,0.116411115,0.085132097,0,0,0,0.021643399,54544,5.782048767,0.140525973,0.962387093,0.587272048,2.134260685,1.56079673,0,0,0,0.396806238,1.957602968
IL,Knox,17095,0.183328263,0.019894024,0.022491527,0.03551144,1.11663E-05,0.08150967,0,0.002686007,0.006751776,0.014472652,55836,3.283334457,0.356293863,0.402814078,0.635995421,0.000199984,1.45980497,0,0.048105293,0.120921548,0.259199301,1.888031112
IL,Lake,17097,3.267835256,0.177564952,0.499993876,0.36287982,1.21165054,0.8355325,0,0.020908865,0.052558291,0.106746411,644356,5.071474862,0.275569642,0.77595906,0.563166665,1.880405459,1.296693909,0,0.032449245,0.081567163,0.165663719,1.576374036
IL,LaSalle,17099,0.595962004,0.026577866,0.075419757,0.073457936,0.002170057,0.198154803,0.165584783,0.007300539,0.018351254,0.028945009,111509,5.34451931,0.238347274,0.676355787,0.658762398,0.019460825,1.77702968,1.484945453,0.065470403,0.16457195,0.259575539,2.266647573
IL,Lawrence,17101,0.084829766,0.001395595,0.004509561,0.010000224,0,0.024784534,0,0.010586597,0.02661137,0.006941885,15452,5.489889062,0.090318101,0.291843183,0.647179912,0,1.603969335,0,0.685127913,1.722195836,0.449254782,4.460547867
IL,Lee,17103,0.275497951,0.008901859,0.015071015,0.020798932,0.010238701,0.085415806,0.089235648,0.007298809,0.018346904,0.020190277,36062,7.639563841,0.24684873,0.417919546,0.57675481,0.283919389,2.368582056,2.474506364,0.202396117,0.50876002,0.559876809,3.639615002
IL,Livingston,17105,0.263858199,0.006549838,0.086828374,0.023434792,0.027769511,0.089820748,0,0.001889183,0.004748813,0.022816941,39678,6.64998737,0.165074801,2.188325357,0.590624314,0.699871746,2.263741826,0,0.047612849,0.119683769,0.575052708,3.006091152
IL,Logan,17107,0.129143542,0.008505662,0.009300829,0.017375306,2.03171E-05,0.076341057,0,0.001365627,0.003432756,0.012801989,31183,4.141472654,0.272765979,0.29826602,0.557204435,0.000651543,2.448162671,0,0.043793955,0.110084202,0.410543849,3.012584677
IL,McDonough,17109,0.097101629,0.005689095,0.013229194,0.018359487,1.80378E-05,0.038598773,0,0.00303664,0.007633156,0.010537247,32913,2.950251545,0.172852507,0.401944339,0.557818706,0.000548046,1.172751593,0,0.092262618,0.231919178,0.320154559,1.817087948
IL,McHenry,17111,0.722841772,0.047286236,0.116021048,0.151988245,0.000750207,0.296243563,0,0.014672951,0.036883167,0.058996354,260077,2.779337551,0.181816294,0.446102685,0.584397102,0.002884559,1.139060984,0,0.056417718,0.141816334,0.226841875,1.56413691
IL,McLean,17113,0.56371918,0.057923533,0.057368432,0.091227125,0.005859631,0.271594864,0,0.011782683,0.02961795,0.038344962,150433,3.747310627,0.385045388,0.38135537,0.606430273,0.038951763,1.805420777,0,0.078325123,0.196884657,0.254897277,2.335527834
IL,Macon,17115,0.546509727,0.007786255,0.253944522,0.072475297,0.00819895,0.145265392,0,0.010830103,0.027223463,0.020785745,114706,4.764438891,0.067880106,2.213873045,0.631835278,0.071477953,1.266414943,0,0.094416187,0.237332507,0.181208871,1.779372508
IL,Macoupin,17117,0.126038287,0.004823928,0.005432558,0.030130583,0,0.068370745,0,0.000563095,0.001415442,0.015301935,49019,2.571212934,0.098409349,0.110825567,0.614671515,0,1.394780495,0,0.011487272,0.028875384,0.312163352,1.747306504
IL,Madison,17119,3.14863714,0.27048867,1.629872822,0.150974991,0.600861776,0.398797399,0,0.016405458,0.041238145,0.039997878,258941,12.15967012,1.044595757,6.294379113,0.58304784,2.320458236,1.540109135,0,0.063355969,0.159256917,0.154467149,1.91718917
IL,Marion,17121,0.17698556,0.006544072,0.0207131,0.025558394,0.007837812,0.070333338,0,0.010250727,0.025767098,0.009981021,41691,4.24517427,0.156966061,0.496824258,0.613043429,0.187997688,1.687014891,0,0.245873852,0.618049406,0.239404685,2.790342833
IL,Marshall,17123,0.070951063,0.001185016,0.011860577,0.008247866,0,0.03021708,0,0.003309106,0.008318044,0.007813375,13180,5.38323695,0.089910135,0.899891998,0.625786532,0,2.292646422,0,0.251070221,0.631111086,0.592820557,3.767648285
IL,Mason,17125,0.772622889,0.001477871,0.002095441,0.010031249,0.726549375,0.019866205,0,0.000149053,0.000374674,0.012079021,16038,48.17451608,0.092148103,0.130654764,0.625467553,45.30174431,1.2386959,0,0.009293732,0.023361616,0.753150099,2.024501347
IL,Massac,17127,2.493568784,0.001395595,0.018482876,0.008981565,2.285614313,0.033342412,0.133992037,0.002264469,0.005692161,0.003803356,15161,164.4725799,0.092051664,1.219106658,0.592412441,150.7561713,2.199222476,8.837941919,0.149361441,0.375447572,0.250864433,2.974895922
IL,Menard,17129,0.02803954,0.000837845,9.256E-05,0.007532211,0,0.014328159,0,0,0,0.005248766,12486,2.245678377,0.067102727,0.007413105,0.603252486,0,1.147537939,0,0,0,0.420372121,1.56791006
IL,Mercer,17131,0.045373275,0.001084173,0.001774658,0.010828255,0,0.020463153,0,0.000596211,0.001498686,0.00912814,16957,2.675784341,0.063936593,0.104656343,0.638571363,0,1.206767292,0,0.035160199,0.088381526,0.538311026,1.868620043
IL,Monroe,17133,0.083136905,0.004267466,0.001695537,0.013660854,7.7305E-06,0.048643188,0,0.001788634,0.004496065,0.008577428,27619,3.010134512,0.154511982,0.061390254,0.49461798,0.000279898,1.761221926,0,0.064761015,0.162788858,0.310562599,2.299334397
IL,Montgomery,17135,1.561638496,0.006724807,0.013454023,0.017789812,1.425710305,0.077292853,0,0.002138784,0.005376229,0.013151684,30652,50.94736057,0.219392108,0.43892805,0.580380129,46.51279868,2.521625109,0,0.069776316,0.175395698,0.429064476,3.195861599
IL,Morgan,17137,0.540954883,0.016037159,0.023765574,0.020587408,0.408983593,0.05298007,0,0.002040005,0.005127933,0.011433141,36616,14.77372961,0.437982284,0.649048888,0.562251691,11.16953225,1.446910358,0,0.055713481,0.140046245,0.312244409,1.954914493
IL,Moultrie,17139,0.047007568,0.00154187,0.005552209,0.008243817,2.54498E-05,0.023543249,0,0,0,0.008100974,14287,3.290233658,0.107921188,0.388619666,0.577015268,0.001781325,1.647879087,0,0,0,0.567017124,2.21489621
IL,Ogle,17141,0.197553367,0.008547786,0.032241824,0.029795558,0.000778615,0.097714778,0,0.001639582,0.004121387,0.022713838,51032,3.871166473,0.167498545,0.631796214,0.583860276,0.01525738,1.914774615,0,0.0321285,0.080760845,0.445090097,2.472754057
IL,Peoria,17143,1.943103488,0.060368687,0.398936293,0.109828303,1.019688408,0.244877855,0,0.022868476,0.057484143,0.029051323,183433,10.59298756,0.329104833,2.174833826,0.598737975,5.55891474,1.334971652,0,0.124669365,0.313379509,0.158375662,1.931396188
IL,Perry,17145,0.087565005,0.002262384,0.009366918,0.011447846,0.022479498,0.030314387,0,0.001192423,0.002997375,0.007504175,23094,3.791677729,0.097964131,0.405599624,0.495706497,0.973391283,1.312652064,0,0.051633454,0.129790227,0.324940449,1.819016194
IL,Piatt,17147,0.07925547,0.001752143,0.018179789,0.010617733,0,0.036341742,0,0.000894317,0.002248028,0.009221716,16365,4.84298624,0.107066514,1.110894559,0.648807399,0,2.220699177,0,0.054648166,0.13736806,0.563502364,2.976217768
IL,Pike,17149,0.079239392,0.001894863,0.01150507,0.010010329,0,0.039256771,0,0.001118781,0.002812264,0.012641313,17384,4.558179452,0.109000388,0.661819504,0.575835788,0,2.25821278,0,0.06435695,0.161773152,0.72718089,3.211523772
IL,Pope,17151,0.011322422,0.000206718,5.34497E-05,0.002083448,0,0.007333976,0,0,0,0.00164483,4413,2.565697285,0.046842962,0.01211187,0.472116083,0,1.661902584,0,0,0,0.372723785,2.034626369
IL,Pulaski,17153,0.027106962,0.000820067,0.000726023,0.003568668,0,0.018768751,0,0,0,0.003223452,7348,3.689025854,0.11160414,0.098805588,0.485665281,0,2.554266584,0,0,0,0.43868426,2.992950845
IL,Putnam,17155,0.588901261,0.000506685,0.005712871,0.003919277,0.565531141,0.009127182,0,0,0,0.004104104,6086,96.76326992,0.083254133,0.938690675,0.643982358,92.92328975,1.499701357,0,0,0,0.67435164,2.174052997
IL,Randolph,17157,3.348020962,0.012087785,0.023858445,0.01619965,3.237321347,0.039936087,0,0.002091323,0.005256931,0.011269392,33893,98.78207776,0.356645481,0.7039343,0.477964479,95.51592798,1.178298979,0,0.061703695,0.155103736,0.332499112,1.727605522
IL,Richland,17159,0.053524874,0.003314057,0.005358994,0.010243907,0,0.023173882,0,0.001145688,0.002879896,0.00740845,16149,3.314438926,0.20521749,0.331846805,0.634336929,0,1.435004163,0,0.070944801,0.178332787,0.458755951,2.143037702
IL,Rock Island,17161,0.616469167,0.038254019,0.106488563,0.10255443,0.103668837,0.191468455,0,0.01564376,0.039323483,0.01906762,149374,4.127017868,0.256095569,0.712898918,0.686561447,0.694021963,1.281805769,0,0.104728804,0.263255208,0.127650191,1.777439971
IL,St. Clair,17163,0.820742972,0.055851861,0.054116277,0.14011547,0.000277543,0.380187067,0,0.04562664,0.114690994,0.02987712,256082,3.205000631,0.218101471,0.211324016,0.547150794,0.001083806,1.484630186,0,0.17817199,0.447868238,0.116670129,2.227340543
IL,Saline,17165,0.073091753,0.0044002,0.002711634,0.0152349,0,0.036407558,0,0.002090279,0.005254307,0.006992875,26733,2.734139579,0.164598058,0.101433948,0.56989116,0,1.36189572,0,0.078190959,0.196547597,0.261582138,1.898216413
IL,Sangamon,17167,1.278237199,0.098174172,0.040320308,0.117161635,0.641411468,0.296787058,0,0.015066136,0.037871517,0.031444905,188951,6.764913647,0.519574769,0.213390286,0.620063587,3.394591549,1.570709116,0,0.079735676,0.20043036,0.166418304,2.017293456
IL,Schuyler,17169,0.025180791,0.000716958,0.000577195,0.00404496,0,0.014799351,0,0,0,0.005042328,7189,3.502683467,0.099729884,0.080288678,0.562659558,0,2.058610481,0,0,0,0.701394867,2.760005348
IL,Scott,17171,0.021442449,0.00029966,5.34497E-05,0.003339502,0.000520625,0.013890314,0,0,0,0.003338898,5537,3.872575235,0.054119639,0.009653184,0.603124769,0.094026633,2.508635281,0,0,0,0.603015728,3.111651009
IL,Shelby,17173,0.123015209,0.002843427,0.007252746,0.013878291,0.040201842,0.03616285,0,0.002361478,0.005936009,0.014378564,22893,5.373485731,0.124205096,0.316810654,0.606224224,1.756075741,1.579646633,0,0.103152853,0.259293632,0.628076897,2.570170015
IL,Stark,17175,0.020727042,0.000524462,0.000666861,0.003979279,0,0.010136551,0,0,0,0.005419888,6332,3.273379994,0.08282724,0.105316056,0.628439491,0,1.600845146,0,0,0,0.855952062,2.456797208
IL,Stephenson,17177,0.1706966,0.007821991,0.041097021,0.031501971,0,0.061537868,0,0.003577488,0.008992671,0.016167591,48979,3.485097689,0.15970091,0.839074318,0.643173016,0,1.256413312,0,0.073041257,0.18360258,0.330092296,1.843149445
IL,Tazewell,17179,2.441723536,0.034999693,0.102269207,0.079982245,2.010051105,0.181917409,0,0.002487163,0.006251945,0.023764767,128485,19.00395794,0.27240295,0.795962227,0.622502591,15.64424723,1.415864961,0,0.019357617,0.048658951,0.184961413,1.668842942
